time,latitude,longitude,altitude
000000-13:41:22,52.817290,3.348270,8558
000000-13:41:51,52.820990,3.361700,8554
000000-13:42:21,52.824780,3.375540,8576
000000-13:42:52,52.828690,3.389820,8558
000000-13:43:22,52.832490,3.403700,8603
000000-13:43:51,52.836120,3.417100,8597
000000-13:44:21,52.839940,3.430960,8599
000000-13:44:52,52.843910,3.445230,8598
000000-13:45:22,52.847800,3.459010,8610
000000-13:45:51,52.851540,3.472240,8611
000000-13:46:21,52.855370,3.486030,8605
000000-13:46:52,52.859480,3.500160,8616
000000-13:47:22,52.863400,3.513820,8604
000000-13:47:51,52.867170,3.527060,8608
000000-13:48:21,52.871030,3.540900,8605
000000-13:48:52,52.875140,3.555150,8596
000000-13:49:22,52.878990,3.568780,8589
000000-13:49:51,52.882820,3.582070,8588
000000-13:50:22,52.886940,3.596220,8587
000000-13:50:51,52.890780,3.609470,8583
000000-13:51:21,52.894780,3.623080,8587
000000-13:51:52,52.898990,3.637340,8580
000000-13:52:22,52.903100,3.651040,8588
000000-13:52:51,52.906930,3.664300,8583
000000-13:53:21,52.911080,3.678080,8595
000000-13:53:52,52.915280,3.692290,8599
000000-13:54:22,52.919500,3.706110,8617
000000-13:54:51,52.923320,3.719300,8618
000000-13:55:21,52.927320,3.733110,8603
000000-13:55:52,52.931530,3.747310,8628
000000-13:56:22,52.935520,3.761080,8636
000000-13:56:51,52.939390,3.774430,8643
000000-13:57:22,52.943520,3.788710,8650
000000-13:57:51,52.947380,3.802100,8641
000000-13:58:21,52.951410,3.815980,8636
000000-13:58:52,52.955450,3.830430,8623
000000-13:59:22,52.959370,3.844410,8618
000000-13:59:51,52.963140,3.857970,8612
000000-14:00:21,52.966970,3.872180,8598
000000-14:00:52,52.970930,3.886870,8594
000000-14:01:22,52.974650,3.901200,8576
000000-14:01:51,52.978360,3.914940,8579
000000-14:02:21,52.982310,3.929260,8573
000000-14:02:52,52.986090,3.944000,8591
000000-14:03:22,52.989900,3.958270,8607
000000-14:03:51,52.993490,3.972130,8605
000000-14:04:21,52.997440,3.986450,8621
000000-14:04:52,53.001220,4.001220,8606
000000-14:05:22,53.005090,4.015600,8604
000000-14:05:51,53.008780,4.029490,8601
000000-14:06:21,53.012570,4.043860,8613
000000-14:06:52,53.016480,4.058660,8614
000000-14:07:22,53.020280,4.072970,8626
000000-14:07:51,53.024100,4.086860,8642
000000-14:08:21,53.027730,4.101430,8629
000000-14:08:52,53.031700,4.116320,8637
000000-14:09:22,53.035510,4.130730,8626
000000-14:09:51,53.039090,4.144740,8619
000000-14:10:21,53.043000,4.159160,8566
000000-14:10:52,53.046630,4.174230,8604
000000-14:11:22,53.050280,4.188810,8610
000000-14:11:51,53.053830,4.202880,8608
000000-14:12:21,53.057490,4.217500,8612
000000-14:12:52,53.061220,4.232540,8630
000000-14:13:22,53.064940,4.247180,8623
000000-14:13:51,53.068470,4.261450,8628
000000-14:14:22,53.072250,4.276600,8628
000000-14:14:51,53.075810,4.290800,8621
000000-14:15:21,53.079540,4.305460,8610
000000-14:15:52,53.083250,4.320510,8612
000000-14:16:22,53.086960,4.335190,8607
000000-14:16:51,53.090550,4.349190,8601
000000-14:17:21,53.094330,4.363770,8599
000000-14:17:52,53.098220,4.378880,8590
000000-14:18:22,53.102050,4.393380,8588
000000-14:18:51,53.105800,4.407400,8581
000000-14:19:21,53.109650,4.421930,8578
000000-14:19:52,53.113720,4.436750,8574
000000-14:20:22,53.117650,4.451060,8567
000000-14:20:51,53.121510,4.465010,8558
000000-14:21:21,53.125380,4.479250,8559
000000-14:21:52,53.129480,4.493960,8554
000000-14:22:22,53.133490,4.508220,8546
000000-14:22:51,53.137370,4.522010,8557
000000-14:23:21,53.141350,4.536300,8558
000000-14:23:52,53.145560,4.551020,8554
000000-14:24:22,53.149630,4.565280,8553
000000-14:24:51,53.153590,4.579110,8554
000000-14:25:22,53.157750,4.593810,8565
000000-14:25:51,53.161800,4.607650,8555
000000-14:26:21,53.165950,4.621970,8565
000000-14:26:52,53.170250,4.636760,8571
000000-14:27:22,53.174430,4.651030,8573
000000-14:27:51,53.178580,4.664800,8572
000000-14:28:22,53.182980,4.679510,8570
000000-14:28:51,53.187200,4.693220,8569
000000-14:29:22,53.191680,4.708060,8578
000000-14:29:51,53.195880,4.721940,8580
000000-14:30:22,53.200390,4.736750,8584
000000-14:30:51,53.204600,4.750610,8587
000000-14:31:21,53.209010,4.764900,8599
000000-14:31:52,53.213550,4.779650,8608
000000-14:32:22,53.217900,4.794090,8616
000000-14:32:51,53.222190,4.807980,8623
000000-14:33:22,53.226750,4.822820,8638
000000-14:33:51,53.230990,4.836800,8640
000000-14:34:21,53.235380,4.851260,8640
000000-14:34:52,53.239980,4.866200,8642
000000-14:35:22,53.244450,4.880710,8628
000000-14:35:51,53.248780,4.894660,8621
000000-14:36:21,53.253240,4.909080,8609
000000-14:36:52,53.257710,4.924060,8602
000000-14:37:22,53.262080,4.938560,8591
000000-14:37:51,53.266210,4.952580,8591
000000-14:38:22,53.270670,4.967580,8581
000000-14:38:51,53.274850,4.981570,8590
000000-14:39:21,53.279110,4.996040,8589
000000-14:39:52,53.283560,5.011150,8601
000000-14:40:22,53.287930,5.025710,8605
000000-14:40:51,53.292110,5.039800,8610
000000-14:41:22,53.296670,5.054850,8612
000000-14:41:51,53.300830,5.068920,8606
000000-14:42:22,53.305370,5.084120,8616
000000-14:42:51,53.309570,5.098200,8632
000000-14:43:22,53.314170,5.113440,8643
000000-14:43:51,53.318420,5.127530,8644
000000-14:44:22,53.322940,5.142660,8646
000000-14:44:51,53.327230,5.156920,8651
000000-14:45:22,53.331730,5.172110,8642
000000-14:45:51,53.335950,5.186400,8646
000000-14:46:21,53.340310,5.201170,8633
000000-14:46:52,53.344710,5.216430,8626
000000-14:47:22,53.348960,5.231300,8620
000000-14:47:51,53.353040,5.245500,8603
000000-14:48:22,53.357390,5.260850,8598
000000-14:48:51,53.361540,5.275220,8598
000000-14:49:22,53.365850,5.290600,8595
000000-14:49:51,53.369910,5.304960,8602
000000-14:50:22,53.374330,5.320290,8607
000000-14:50:51,53.378500,5.334680,8615
000000-14:51:22,53.382840,5.349960,8616
000000-14:51:51,53.386980,5.364370,8616
000000-14:52:21,53.391250,5.379310,8623
000000-14:52:52,53.395680,5.394680,8626
000000-14:53:22,53.399960,5.409640,8626
000000-14:53:51,53.404150,5.424080,8637
000000-14:54:22,53.408660,5.439550,8637
000000-14:54:51,53.412700,5.454000,8628
000000-14:55:22,53.417140,5.469480,8626
000000-14:55:51,53.421300,5.484070,8636
000000-14:56:22,53.425760,5.499600,8645
000000-14:56:51,53.429860,5.514130,8642
000000-14:57:22,53.434290,5.529730,8634
000000-14:57:51,53.438360,5.544330,8628
000000-14:58:22,53.442700,5.559910,8632
000000-14:58:51,53.446850,5.574610,8647
000000-14:59:22,53.451270,5.590170,8648
000000-14:59:51,53.455360,5.604810,8646
000000-15:00:21,53.459660,5.619950,8653
000000-15:00:52,53.464070,5.635570,8664
000000-15:01:22,53.468410,5.650650,8659
000000-15:01:51,53.472580,5.665160,8664
000000-15:02:22,53.477020,5.680690,8654
000000-15:02:51,53.481170,5.695170,8629
000000-15:03:22,53.485740,5.710750,8632
000000-15:03:51,53.490000,5.725350,8618
000000-15:04:22,53.494480,5.740930,8602
000000-15:04:51,53.498690,5.755550,8603
000000-15:05:22,53.503170,5.771110,8607
000000-15:05:51,53.507410,5.785730,8607
000000-15:06:22,53.511950,5.801320,8609
000000-15:06:51,53.516160,5.815900,8611
000000-15:07:22,53.520760,5.831550,8625
000000-15:07:51,53.525080,5.846140,8620
000000-15:08:22,53.529630,5.861730,8620
000000-15:08:51,53.533970,5.876360,8623
000000-15:09:22,53.538590,5.891980,8635
000000-15:09:51,53.542870,5.906580,8638
000000-15:10:22,53.547470,5.922230,8648
000000-15:10:51,53.551780,5.936880,8651
000000-15:11:21,53.556210,5.952030,8651
000000-15:11:52,53.560790,5.967730,8649
000000-15:12:22,53.565110,5.982930,8634
000000-15:12:51,53.569340,5.997700,8629
000000-15:13:21,53.573690,6.012980,8622
000000-15:13:52,53.578110,6.028810,8606
000000-15:14:22,53.582320,6.044100,8591
000000-15:14:51,53.586420,6.058930,8588
000000-15:15:21,53.590690,6.074290,8589
000000-15:15:52,53.595070,6.090180,8599
000000-15:16:22,53.599250,6.105480,8595
000000-15:16:51,53.603410,6.120370,8608
000000-15:17:21,53.607650,6.135720,8612
000000-15:17:52,53.612120,6.151620,8620
000000-15:18:22,53.616380,6.167090,8633
000000-15:18:51,53.620500,6.182040,8649
000000-15:19:21,53.624710,6.197450,8661
000000-15:19:52,53.629030,6.213480,8667
000000-15:20:22,53.633230,6.228990,8670
000000-15:20:51,53.637250,6.244010,8666
000000-15:21:21,53.641420,6.259570,8658
000000-15:21:52,53.645670,6.275760,8650
000000-15:22:21,53.649580,6.290850,8635
000000-15:22:52,53.653780,6.307070,8623
000000-15:23:22,53.657780,6.322770,8616
000000-15:23:51,53.661680,6.337940,8616
000000-15:24:21,53.665720,6.353670,8622
000000-15:24:52,53.669890,6.369870,8629
000000-15:25:22,53.673930,6.385560,8629
000000-15:25:51,53.677900,6.400810,8642
000000-15:26:22,53.682130,6.416940,8638
000000-15:26:51,53.686160,6.432040,8635
000000-15:27:22,53.690460,6.448140,8628
000000-15:27:51,53.694470,6.463200,8621
000000-15:28:22,53.698770,6.479260,8616
000000-15:28:51,53.702810,6.494260,8612
000000-15:29:21,53.707100,6.509840,8612
000000-15:29:52,53.711520,6.525870,8613
000000-15:30:22,53.715710,6.541400,8602
000000-15:30:51,53.719750,6.556410,8593
000000-15:31:22,53.724180,6.572440,8596
000000-15:31:51,53.728270,6.587480,8600
000000-15:32:22,53.732600,6.603550,8598
000000-15:32:51,53.736690,6.618650,8600
000000-15:33:21,53.740920,6.634290,8602
000000-15:33:52,53.745320,6.650490,8608
000000-15:34:22,53.749580,6.666270,8616
000000-15:34:51,53.753690,6.681530,8619
000000-15:35:22,53.758070,6.697880,8623
000000-15:35:51,53.762150,6.713200,8614
000000-15:36:22,53.766540,6.729590,8614
000000-15:36:51,53.770630,6.744840,8608
000000-15:37:22,53.775080,6.761220,8610
000000-15:37:51,53.779210,6.776540,8601
000000-15:38:22,53.783640,6.792850,8603
000000-15:38:51,53.787720,6.808060,8589
000000-15:39:21,53.792050,6.823780,8588
000000-15:39:52,53.796610,6.840010,8592
000000-15:40:22,53.801070,6.855760,8594
000000-15:40:51,53.805410,6.870890,8596
000000-15:41:21,53.809920,6.886620,8593
000000-15:41:52,53.814560,6.902790,8593
000000-15:42:22,53.819160,6.918510,8603
000000-15:42:51,53.823520,6.933770,8604
000000-15:43:22,53.828220,6.950010,8606
000000-15:43:51,53.832640,6.965190,8616
000000-15:44:22,53.837390,6.981460,8613
000000-15:44:51,53.841730,6.996610,8603
000000-15:45:21,53.846390,7.012360,8611
000000-15:45:52,53.851160,7.028660,8618
000000-15:46:22,53.855700,7.044350,8608
000000-15:46:51,53.860210,7.059590,8609
000000-15:47:22,53.865010,7.075860,8612
000000-15:47:51,53.869540,7.091110,8617
000000-15:48:22,53.874320,7.107410,8609
000000-15:48:51,53.878850,7.122690,8605
000000-15:49:22,53.883720,7.139020,8616
000000-15:49:51,53.888210,7.154310,8617
000000-15:50:21,53.892910,7.170110,8624
000000-15:50:52,53.897690,7.186510,8620
000000-15:51:22,53.902390,7.202370,8628
000000-15:51:51,53.906920,7.217700,8623
000000-15:52:22,53.911740,7.234070,8615
000000-15:52:51,53.916330,7.249420,8619
000000-15:53:22,53.921110,7.265730,8600
000000-15:53:51,53.925650,7.280950,8612
000000-15:54:21,53.930170,7.296790,8584
000000-15:54:52,53.934890,7.313180,8602
000000-15:55:22,53.939670,7.329150,8632
000000-15:55:51,53.944170,7.344500,8637
000000-15:56:22,53.949040,7.360920,8642
000000-15:56:51,53.953500,7.376270,8636
000000-15:57:22,53.958230,7.392790,8629
000000-15:57:51,53.962520,7.408250,8623
000000-15:58:22,53.967140,7.424830,8626
000000-15:58:51,53.971400,7.440340,8624
000000-15:59:22,53.975960,7.456860,8630
000000-15:59:51,53.980250,7.472310,8629
000000-16:00:22,53.984960,7.488790,8639
000000-16:00:51,53.989370,7.504210,8639
000000-16:01:22,53.994110,7.520590,8630
000000-16:01:51,53.998640,7.535990,8627
000000-16:02:22,54.003420,7.552390,8618
000000-16:02:51,54.008000,7.567550,8624
000000-16:03:21,54.012700,7.583240,8619
000000-16:03:52,54.017650,7.599530,8620
000000-16:04:22,54.022430,7.615300,8619
000000-16:04:51,54.027070,7.630510,8612
000000-16:05:22,54.032050,7.646680,8615
000000-16:05:51,54.036790,7.661850,8623
000000-16:06:22,54.041850,7.678050,8625
000000-16:06:51,54.046690,7.693190,8632
000000-16:07:22,54.051720,7.709440,8615
000000-16:07:51,54.056530,7.724610,8627
000000-16:08:22,54.061660,7.740720,8637
000000-16:08:51,54.066490,7.755850,8641
000000-16:09:22,54.071750,7.772050,8661
000000-16:09:51,54.076540,7.787230,8659
000000-16:10:21,54.081610,7.802870,8683
000000-16:10:52,54.086880,7.819050,8696
000000-16:11:22,54.091970,7.834750,8697
000000-16:11:51,54.096850,7.849930,8686
000000-16:12:22,54.101970,7.866270,8677
000000-16:12:51,54.106750,7.881530,8669
000000-16:13:21,54.111670,7.897410,8666
000000-16:13:52,54.116760,7.913760,8653
000000-16:14:22,54.121690,7.929650,8659
000000-16:14:51,54.126440,7.944970,8667
000000-16:15:22,54.131570,7.961400,8671
000000-16:15:51,54.136350,7.976740,8670
000000-16:16:22,54.141440,7.993200,8659
000000-16:16:51,54.146240,8.008600,8651
000000-16:17:22,54.151260,8.025110,8635
000000-16:17:51,54.155990,8.040580,8620
000000-16:18:22,54.160950,8.057140,8610
000000-16:18:51,54.165600,8.072650,8617
000000-16:19:21,54.170400,8.088710,8619
000000-16:19:52,54.175370,8.105300,8634
000000-16:20:21,54.180080,8.120860,8637
000000-16:20:52,54.185050,8.137530,8635
000000-16:21:22,54.189870,8.153600,8643
000000-16:21:51,54.194580,8.169250,8651
000000-16:22:22,54.199590,8.186000,8653
000000-16:22:51,54.204310,8.201680,8652
000000-16:23:21,54.209140,8.217880,8646
000000-16:23:52,54.214140,8.234710,8640
000000-16:24:22,54.218970,8.250980,8626
000000-16:24:51,54.223630,8.266750,8609
000000-16:25:22,54.228580,8.283660,8595
000000-16:25:51,54.233180,8.299410,8606
000000-16:26:21,54.238030,8.315840,8605
000000-16:26:52,54.243010,8.332700,8598
000000-16:27:22,54.247880,8.349050,8614
000000-16:27:51,54.252540,8.364800,8634
000000-16:28:22,54.257550,8.381870,8635
000000-16:28:51,54.262340,8.397780,8636
000000-16:29:22,54.267430,8.414670,8651
000000-16:29:51,54.272260,8.430410,8654
000000-16:30:22,54.277410,8.447240,8656
000000-16:30:51,54.282190,8.462950,8659
000000-16:31:22,54.287440,8.479770,8664
000000-16:31:51,54.292290,8.495490,8669
000000-16:32:22,54.297540,8.512220,8668
000000-16:32:51,54.302450,8.527930,8659
000000-16:33:21,54.307600,8.544210,8652
000000-16:33:52,54.312790,8.561050,8643
000000-16:34:22,54.317860,8.577320,8635
000000-16:34:51,54.322730,8.593210,8625
000000-16:35:21,54.327780,8.609420,8613
000000-16:35:52,54.333080,8.626330,8622
000000-16:36:22,54.338200,8.642600,8624
000000-16:36:51,54.343190,8.658350,8629
000000-16:37:21,54.348410,8.674590,8633
000000-16:37:52,54.353850,8.691290,8642
000000-16:38:22,54.359160,8.707440,8641
000000-16:38:51,54.364320,8.723020,8641
000000-16:39:22,54.369850,8.739680,8643
000000-16:39:51,54.375110,8.755270,8638
000000-16:40:21,54.380490,8.771330,8634
000000-16:40:52,54.386080,8.787970,8631
000000-16:41:22,54.391560,8.804120,8624
000000-16:41:51,54.396800,8.819720,8631
000000-16:42:22,54.402460,8.836380,8628
000000-16:42:51,54.407730,8.851920,8634
000000-16:43:22,54.413400,8.868570,8639
000000-16:43:51,54.418690,8.884190,8650
000000-16:44:22,54.424420,8.900880,8642
000000-16:44:51,54.429700,8.916580,8659
000000-16:45:21,54.435240,8.932720,8659
000000-16:45:52,54.440980,8.949420,8660
000000-16:46:22,54.446440,8.965650,8675
000000-16:46:51,54.451740,8.981370,8691
000000-16:47:21,54.457230,8.997500,8683
000000-16:47:52,54.462940,9.014210,8684
000000-16:48:22,54.468490,9.030410,8678
000000-16:48:51,54.473790,9.046030,8669
000000-16:49:22,54.479450,9.062810,8658
000000-16:49:51,54.484680,9.078410,8649
000000-16:50:22,54.490260,9.095160,8651
000000-16:50:51,54.495470,9.110940,8633
000000-16:51:22,54.500910,9.127840,8642
000000-16:51:51,54.506030,9.143720,8645
000000-16:52:22,54.511480,9.160660,8635
000000-16:52:51,54.516600,9.176460,8642
000000-16:53:22,54.522030,9.193510,8657
000000-16:53:51,54.527090,9.209370,8652
000000-16:54:22,54.532530,9.226390,8662
000000-16:54:51,54.537660,9.242260,8676
000000-16:55:21,54.542940,9.258710,8680
000000-16:55:52,54.548420,9.275720,8677
000000-16:56:22,54.553640,9.292370,8685
000000-16:56:51,54.558710,9.308270,8697
000000-16:57:22,54.564190,9.325420,8705
000000-16:57:51,54.569350,9.341400,8708
000000-16:58:22,54.574810,9.358570,8698
000000-16:58:51,54.579910,9.374710,8678
000000-16:59:22,54.585360,9.391960,8670
000000-16:59:51,54.590370,9.408170,8656
000000-17:00:21,54.595520,9.424970,8650
000000-17:00:52,54.600810,9.442400,8642
000000-17:01:22,54.606000,9.459210,8639
000000-17:01:51,54.610960,9.475410,8648
000000-17:02:22,54.616310,9.492830,8651
000000-17:02:51,54.621220,9.509170,8666
000000-17:03:22,54.626510,9.526560,8669
000000-17:03:51,54.631440,9.542980,8681
000000-17:04:22,54.636760,9.560450,8682
000000-17:04:51,54.641690,9.576760,8689
000000-17:05:22,54.646970,9.594240,8692
000000-17:05:51,54.651940,9.610610,8700
000000-17:06:22,54.657260,9.628130,8709
000000-17:06:51,54.662230,9.644490,8722
000000-17:07:21,54.667410,9.661450,8730
000000-17:07:52,54.672770,9.678950,8736
000000-17:08:22,54.677930,9.695990,8743
000000-17:08:51,54.682920,9.712420,8745
000000-17:09:22,54.688190,9.730070,8741
000000-17:09:51,54.693180,9.746540,8729
000000-17:10:22,54.698490,9.764230,8714
000000-17:10:51,54.703310,9.780830,8703
000000-17:11:22,54.708430,9.798660,8695
000000-17:11:51,54.713150,9.815290,8693
000000-17:12:22,54.718210,9.833150,8683
000000-17:12:51,54.723020,9.849830,8676
000000-17:13:22,54.728110,9.867750,8660
000000-17:13:51,54.732890,9.884530,8658
000000-17:14:22,54.738060,9.902450,8651
000000-17:14:51,54.742890,9.919220,8647
000000-17:15:22,54.748060,9.937160,8649
000000-17:15:51,54.752900,9.953930,8663
000000-17:16:22,54.758110,9.971850,8677
000000-17:16:51,54.762960,9.988620,8686
000000-17:17:22,54.768150,10.006640,8697
000000-17:17:51,54.773010,10.023450,8707
000000-17:18:21,54.778050,10.040900,8716
000000-17:18:52,54.783250,10.058840,8717
000000-17:19:22,54.788300,10.076300,8703
000000-17:19:51,54.793150,10.093130,8693
000000-17:20:21,54.798160,10.110590,8686
000000-17:20:52,54.803320,10.128670,8680
000000-17:21:22,54.808280,10.146170,8669
000000-17:21:51,54.813070,10.163190,8662
000000-17:22:21,54.818020,10.180770,8660
000000-17:22:52,54.823150,10.198970,8654
000000-17:23:22,54.828110,10.216620,8663
000000-17:23:51,54.832930,10.233650,8677
000000-17:24:21,54.837850,10.251290,8681
000000-17:24:52,54.843010,10.269490,8692
000000-17:25:21,54.847870,10.286590,8707
000000-17:25:52,54.853030,10.304780,8704
000000-17:26:22,54.858050,10.322400,8710
000000-17:26:51,54.862850,10.339550,8710
000000-17:27:21,54.867900,10.357170,8719
000000-17:27:52,54.873060,10.375370,8717
000000-17:28:21,54.877920,10.392390,8709
000000-17:28:52,54.883140,10.410720,8692
000000-17:29:22,54.888080,10.428330,8659
000000-17:29:51,54.893160,10.445460,8664
000000-17:30:21,54.898250,10.463080,8648
000000-17:30:52,54.903500,10.481070,8643
000000-17:31:22,54.908550,10.499080,8643
000000-17:31:51,54.913450,10.516200,8645
000000-17:32:21,54.918560,10.533980,8643
000000-17:32:52,54.923860,10.552300,8647
000000-17:33:22,54.928960,10.570140,8652
000000-17:33:51,54.933930,10.587330,8659
000000-17:34:21,54.939090,10.605190,8664
000000-17:34:52,54.944420,10.623640,8666
000000-17:35:22,54.949560,10.641540,8673
000000-17:35:51,54.954570,10.658890,8675
000000-17:36:21,54.959730,10.676840,8682
000000-17:36:52,54.965090,10.695400,8682
000000-17:37:22,54.970240,10.713410,8679
000000-17:37:51,54.975210,10.730880,8673
000000-17:38:21,54.980420,10.749010,8663
000000-17:38:52,54.985780,10.767750,8660
000000-17:39:22,54.990940,10.785840,8660
000000-17:39:51,54.995910,10.803450,8664
000000-17:40:21,55.001100,10.821670,8666
000000-17:40:52,55.006500,10.840470,8660
000000-17:41:21,55.011500,10.858080,8671
000000-17:41:52,55.016870,10.876860,8666
000000-17:42:22,55.022040,10.895030,8667
000000-17:42:51,55.027070,10.912640,8669
000000-17:43:21,55.032220,10.930850,8663
000000-17:43:52,55.037630,10.949750,8644
000000-17:44:22,55.042780,10.967910,8643
000000-17:44:51,55.047790,10.985590,8639
000000-17:45:21,55.052970,11.003810,8639
000000-17:45:52,55.058400,11.022690,8631
000000-17:46:22,55.063630,11.040970,8627
000000-17:46:51,55.068670,11.058640,8628
000000-17:47:21,55.073870,11.076910,8632
000000-17:47:52,55.079310,11.095760,8626
000000-17:48:22,55.084560,11.114060,8629
000000-17:48:51,55.089650,11.131740,8627
000000-17:49:21,55.094930,11.150050,8636
000000-17:49:52,55.100450,11.169040,8642
000000-17:50:22,55.105700,11.187350,8639
000000-17:50:51,55.110840,11.205110,8645
000000-17:51:21,55.116140,11.223420,8641
000000-17:51:52,55.121640,11.242430,8648
000000-17:52:22,55.126900,11.260820,8657
000000-17:52:51,55.132030,11.278590,8652
000000-17:53:21,55.137320,11.296890,8651
000000-17:53:52,55.142810,11.315970,8659
000000-17:54:21,55.147940,11.333760,8670
000000-17:54:52,55.153470,11.352850,8671
000000-17:55:22,55.158800,11.371290,8664
000000-17:55:51,55.163970,11.389100,8663
000000-17:56:21,55.169320,11.407570,8657
000000-17:56:52,55.174850,11.426670,8656
000000-17:57:21,55.180040,11.444510,8647
000000-17:57:52,55.185590,11.463560,8645
000000-17:58:22,55.190990,11.481890,8629
000000-17:58:51,55.196280,11.499680,8631
000000-17:59:21,55.201720,11.518050,8617
000000-17:59:52,55.207340,11.536960,8611
000000-18:00:22,55.212880,11.555320,8605
000000-18:00:51,55.218260,11.573030,8605
000000-18:01:21,55.223870,11.591430,8600
000000-18:01:52,55.229680,11.610420,8606
000000-18:02:21,55.235130,11.628290,8604
000000-18:02:52,55.240990,11.647320,8604
000000-18:03:22,55.246640,11.665860,8598
000000-18:03:51,55.252090,11.683740,8603
000000-18:04:21,55.257740,11.702220,8599
000000-18:04:52,55.263580,11.721370,8602
000000-18:05:22,55.269220,11.739920,8597
000000-18:05:51,55.274700,11.757970,8603
000000-18:06:22,55.280560,11.777170,8607
000000-18:06:51,55.286020,11.795070,8600
000000-18:07:21,55.291710,11.813630,8610
000000-18:07:52,55.297600,11.832840,8621
000000-18:08:22,55.303360,11.851510,8631
000000-18:08:51,55.308870,11.869470,8636
000000-18:09:21,55.314610,11.888120,8639
000000-18:09:52,55.320540,11.907290,8632
000000-18:10:22,55.326230,11.925990,8631
000000-18:10:51,55.331730,11.943970,8621
000000-18:11:21,55.337450,11.962650,8624
000000-18:11:52,55.343280,11.982080,8630
000000-18:12:21,55.348780,12.000160,8624
000000-18:12:52,55.354550,12.019660,8628
000000-18:13:21,55.359900,12.037990,8616
000000-18:13:52,55.365490,12.057630,8600
000000-18:14:22,55.370990,12.076690,8621
000000-18:14:51,55.376280,12.095190,8622
000000-18:15:21,55.381790,12.114430,8627
000000-18:15:52,55.387450,12.134300,8627
000000-18:16:22,55.392900,12.153490,8612
000000-18:16:51,55.398180,12.172100,8604
000000-18:17:21,55.403690,12.191400,8605
000000-18:17:52,55.409410,12.211380,8605
000000-18:18:21,55.414750,12.230100,8596
000000-18:18:52,55.420390,12.250140,8587
000000-18:19:21,55.425690,12.268900,8586
000000-18:19:52,55.431310,12.288940,8570
000000-18:20:22,55.436770,12.308400,8581
000000-18:20:51,55.442000,12.327150,8581
000000-18:21:22,55.447630,12.347280,8595
000000-18:21:51,55.452830,12.366130,8594
000000-18:22:22,55.458470,12.386300,8604
000000-18:22:51,55.463800,12.405140,8617
000000-18:23:21,55.469300,12.424730,8627
000000-18:23:52,55.474960,12.444980,8626
000000-18:24:21,55.480170,12.463990,8624
000000-18:24:52,55.485730,12.484270,8613
000000-18:25:22,55.491160,12.503980,8616
000000-18:25:51,55.496360,12.522960,8605
000000-18:26:22,55.501990,12.543380,8598
000000-18:26:51,55.507230,12.562620,8595
000000-18:27:22,55.512740,12.583150,8594
000000-18:27:51,55.517900,12.602330,8602
000000-18:28:21,55.523300,12.622190,8607
000000-18:28:52,55.528830,12.642790,8598
000000-18:29:22,55.534160,12.662720,8578
000000-18:29:51,55.539370,12.682120,8575
000000-18:30:21,55.544730,12.702150,8562
000000-18:30:52,55.550260,12.722830,8558
000000-18:31:22,55.555590,12.742780,8556
000000-18:31:51,55.560720,12.762040,8539
000000-18:32:21,55.566140,12.781990,8539
000000-18:32:52,55.571690,12.802690,8531
000000-18:33:21,55.576910,12.821980,8526
000000-18:33:52,55.582480,12.842650,8519
000000-18:34:21,55.587650,12.861970,8512
000000-18:34:52,55.593200,12.882480,8497
000000-18:35:21,55.598360,12.901680,8501
000000-18:35:52,55.603850,12.922300,8499
000000-18:36:21,55.609020,12.941590,8504
000000-18:36:52,55.614440,12.962220,8494
000000-18:37:21,55.619600,12.981520,8497
000000-18:37:52,55.625120,13.002120,8502
000000-18:38:21,55.630220,13.021450,8507
000000-18:38:52,55.635690,13.042040,8513
000000-18:39:21,55.640770,13.061320,8508
000000-18:39:52,55.646200,13.082010,8513
000000-18:40:21,55.651250,13.101390,8512
000000-18:40:52,55.656690,13.122080,8511
000000-18:41:21,55.661750,13.141390,8511
000000-18:41:52,55.667180,13.162010,8521
000000-18:42:21,55.672290,13.181250,8515
000000-18:42:52,55.677780,13.201730,8517
000000-18:43:21,55.682950,13.220830,8522
000000-18:43:52,55.688490,13.241320,8522
000000-18:44:21,55.693700,13.260360,8528
000000-18:44:52,55.699310,13.280690,8535
000000-18:45:21,55.704550,13.299690,8529
000000-18:45:52,55.710270,13.320050,8531
000000-18:46:21,55.715570,13.339090,8531
000000-18:46:52,55.721330,13.359440,8547
000000-18:47:21,55.726640,13.378680,8553
000000-18:47:52,55.732330,13.399130,8550
000000-18:48:21,55.737680,13.418330,8570
000000-18:48:52,55.743330,13.438860,8566
000000-18:49:21,55.748640,13.458070,8569
000000-18:49:52,55.754330,13.478660,8572
000000-18:50:21,55.759690,13.497830,8575
000000-18:50:52,55.765340,13.518540,8538
000000-18:51:21,55.770660,13.537870,8537
000000-18:51:52,55.776290,13.558490,8535
000000-18:52:21,55.781540,13.577890,8525
000000-18:52:52,55.787060,13.598620,8522
000000-18:53:21,55.792130,13.618080,8516
000000-18:53:52,55.797660,13.638850,8526
000000-18:54:21,55.802880,13.658230,8532
000000-18:54:52,55.808450,13.678920,8536
000000-18:55:21,55.813690,13.698270,8550
000000-18:55:52,55.819250,13.718920,8549
000000-18:56:21,55.824520,13.738240,8550
000000-18:56:52,55.830140,13.758900,8547
000000-18:57:21,55.835410,13.778180,8546
000000-18:57:52,55.841020,13.798860,8538
000000-18:58:21,55.846260,13.818060,8537
