time,latitude,longitude,altitude
000000-17:52:44,49.962175,0.850356,13910
000000-17:53:10,49.954036,0.855524,13974
000000-17:53:23,49.949948,0.858147,14006
000000-17:53:36,49.945866,0.860687,14037
000000-17:53:49,49.941795,0.863141,14066
000000-17:54:02,49.937733,0.865462,14095
000000-17:55:19,49.913601,0.877592,14270
000000-17:55:32,49.909617,0.879493,14299
000000-17:55:45,49.905680,0.881407,14328
000000-17:55:58,49.901749,0.883302,14355
000000-17:56:11,49.897844,0.885241,14383
000000-17:56:24,49.893975,0.887217,14412
000000-18:27:07,49.612095,1.045878,18457
000000-18:27:20,49.611175,1.045840,18488
000000-18:27:59,49.608939,1.045793,18590
000000-18:27:59,49.608939,1.045793,18590
000000-18:28:39,49.606947,1.045908,18698
000000-18:33:40,49.591436,1.046546,19383
000000-18:34:07,49.590116,1.045276,19453
000000-18:38:42,49.578354,1.039854,20119
000000-18:39:08,49.578316,1.037965,20187
000000-18:39:34,49.578500,1.036816,20256
000000-18:39:47,49.578581,1.036522,20288
000000-18:41:58,49.579244,1.036883,20599
000000-18:42:12,49.579117,1.036582,20633
000000-18:42:25,49.579038,1.036064,20666
000000-18:42:51,49.579048,1.034777,20732
000000-18:43:30,49.579274,1.033645,20831
000000-18:43:43,49.579246,1.033403,20866
000000-18:44:09,49.579238,1.033312,20931
000000-18:44:22,49.579195,1.033345,20964
000000-18:44:48,49.579038,1.033626,21031
000000-18:45:01,49.578863,1.033840,21063
000000-18:45:54,49.577991,1.036200,21192
000000-18:46:07,49.577640,1.037129,21223
000000-18:46:20,49.577204,1.038035,21254
000000-18:46:33,49.576802,1.038696,21282
000000-18:46:46,49.576403,1.039227,21312
000000-18:47:12,49.575597,1.039880,21379
000000-18:47:25,49.575229,1.039908,21414
000000-18:47:25,49.575229,1.039908,21414
000000-18:47:39,49.574936,1.039823,21451
000000-18:47:52,49.574785,1.039667,21483
000000-18:48:05,49.574702,1.039504,21515
000000-18:48:18,49.574629,1.039377,21548
000000-18:48:31,49.574576,1.039411,21581
000000-18:48:44,49.574481,1.039620,21614
000000-18:48:57,49.574348,1.039989,21645
000000-18:49:10,49.574233,1.040476,21675
000000-18:49:23,49.574029,1.041023,21707
000000-18:49:36,49.573705,1.041428,21735
000000-18:49:49,49.572709,1.042425,21793
000000-18:50:15,49.572119,1.043203,21822
000000-18:50:15,49.572119,1.043203,21822
000000-18:50:29,49.571369,1.044128,21853
000000-18:50:42,49.570523,1.044994,21880
000000-18:50:55,49.569563,1.045760,21907
000000-18:51:08,49.568524,1.046543,21936
000000-18:51:21,49.567382,1.047361,21966
000000-18:51:34,49.566146,1.048048,21998
000000-18:51:47,49.564883,1.048594,22027
000000-18:52:00,49.563670,1.048920,22056
000000-18:52:13,49.562584,1.049065,22085
000000-18:52:26,49.561577,1.049111,22116
000000-18:52:52,49.559906,1.048922,22178
000000-18:53:05,49.559229,1.048736,22207
000000-18:53:05,49.559229,1.048736,22207
000000-18:53:19,49.558727,1.048549,22238
000000-18:53:32,49.558461,1.048451,22268
000000-18:53:45,49.558253,1.048485,22298
000000-18:53:58,49.557982,1.048597,22329
000000-18:54:11,49.557765,1.048712,22359
000000-18:54:24,49.557580,1.048867,22389
000000-18:54:37,49.557402,1.049090,22420
000000-18:54:50,49.557141,1.049300,22452
000000-18:55:03,49.556806,1.049518,22483
000000-18:55:16,49.556409,1.049533,22514
000000-18:55:42,49.555334,1.049146,22570
000000-18:55:42,49.554706,1.048745,22598
000000-18:55:56,49.554706,1.048745,22598
000000-18:56:09,49.553978,1.048230,22630
000000-18:56:22,49.553274,1.047681,22661
000000-18:56:35,49.552623,1.047064,22690
000000-18:56:48,49.552009,1.046390,22719
000000-18:57:01,49.551416,1.045616,22749
000000-18:57:14,49.550305,1.043905,22811
000000-18:57:40,49.549898,1.043109,22840
000000-18:57:40,49.549898,1.043109,22840
000000-18:57:54,49.549576,1.042343,22869
000000-18:58:07,49.549298,1.041779,22897
000000-18:58:20,49.549051,1.041314,22925
000000-18:58:33,49.548846,1.040902,22952
000000-18:58:46,49.548665,1.040660,22977
000000-18:58:59,49.548488,1.040522,23004
000000-18:59:24,49.548037,1.040215,23056
000000-18:59:37,49.547701,1.040080,23083
000000-18:59:37,49.547701,1.040080,23083
000000-18:59:50,49.547297,1.039977,23110
000000-19:00:03,49.546871,1.039993,23136
000000-19:00:16,49.546386,1.040003,23162
000000-19:00:29,49.545910,1.039878,23188
000000-19:00:42,49.545399,1.039501,23214
000000-19:00:55,49.544830,1.039116,23242
000000-19:01:08,49.544177,1.038807,23268
000000-19:01:21,49.543415,1.038498,23295
000000-19:01:34,49.542687,1.038058,23323
000000-19:01:47,49.541968,1.037557,23349
000000-19:02:00,49.541246,1.036978,23377
000000-19:02:13,49.540615,1.036327,23403
000000-19:02:26,49.540019,1.035639,23428
000000-19:02:39,49.539547,1.034942,23453
000000-19:03:05,49.539011,1.033304,23501
000000-19:03:18,49.538877,1.032434,23524
000000-19:03:32,49.538798,1.031717,23549
000000-19:03:45,49.538723,1.031224,23572
000000-19:03:58,49.538648,1.030856,23592
000000-19:04:11,49.538542,1.030601,23613
000000-19:04:24,49.538419,1.030399,23635
000000-19:04:37,49.538340,1.030287,23655
000000-19:05:03,49.538043,1.030054,23697
000000-19:05:03,49.537849,1.030051,23719
000000-19:05:17,49.537849,1.030051,23719
000000-19:05:30,49.537608,1.030061,23742
